"74","2677018911","发财岛","发财岛","11","6","北京 丰台区","IT，也爱期货，我还是个小站长！发财岛财经论坛 bbs.facaidao.com 粉丝大师http://t.cn/zWPdVZ0","http://bbs.facaidao.com","http://tp4.sinaimg.cn/2677018911/50/5629701609/1","facaidao","m","1684","1752","2383","12","2012-03-22 17:27:32","f",NULL,"t","f","t","http://tp4.sinaimg.cn/2677018911/180/5629701609/1",,"0","zh-cn",,"-1","2012-11-06 21:34:15"
"75","2137852972","冯麻子","冯麻子","11","5","北京 朝阳区",,,"http://tp1.sinaimg.cn/2137852972/50/22818490813/1","fengmazi","m","37","30","212","1","2011-05-24 13:59:05","f",NULL,"t","f","t","http://tp1.sinaimg.cn/2137852972/180/22818490813/1",,"0","zh-cn",,"-1","2012-11-06 21:34:15"
"76","2083935724","大太阳下的胖老头","大太阳下的胖老头","31","17","上海 松江区",,,"http://tp1.sinaimg.cn/2083935724/50/40003542252/1",,"m","146","880","45","1","2011-04-05 15:59:38","f",NULL,"t","f","t","http://tp1.sinaimg.cn/2083935724/180/40003542252/1",,"0","zh-cn",,"-1","2012-11-06 21:34:15"
"77","2816038140","晒粉丝","晒粉丝","11","5","北京 朝阳区","数据分析,数据挖掘,机器学习","http://www.fens.me/blog","http://tp1.sinaimg.cn/2816038140/50/5633361742/1","fensme","m","56","158","165","1","2012-05-29 11:28:12","f",NULL,"t","f","t","http://tp1.sinaimg.cn/2816038140/180/5633361742/1",,"0","zh-cn",,"-1","2012-11-06 21:34:15"
"78","2395608850","种茶人--安吉白茶","种茶人--安吉白茶","33","5","浙江 湖州","恒盛安吉白茶官方微博","http://blog.sina.com.cn/u/2395608850","http://tp3.sinaimg.cn/2395608850/50/5613913034/1",,"m","316","534","316","2","2011-09-14 21:44:31","f",NULL,"t","f","t","http://tp3.sinaimg.cn/2395608850/180/5613913034/1",,"0","zh-cn",,"-1","2012-11-06 21:34:15"
"79","2737984725","上德大象","上德大象","11","5","北京 朝阳区",,,"http://tp2.sinaimg.cn/2737984725/50/0/1",,"m","2","48","2","0","2012-05-27 14:52:17","f",NULL,"t","f","t","http://tp2.sinaimg.cn/2737984725/180/0/1",,"0","zh-cn",,"-1","2012-11-06 21:34:15"
"80","1192890667","狸册","狸册","11","7","北京 石景山区","造价员、退休职工、老太太、旅游、运动",,"http://tp4.sinaimg.cn/1192890667/50/5637386157/0",,"f","35","24","34","6","2010-03-25 12:13:06","f",NULL,"t","f","t","http://tp4.sinaimg.cn/1192890667/180/5637386157/0",,"0","zh-cn",,"-1","2012-11-06 21:34:15"
"81","2774815507","多-事季节","多-事季节","13","1000","河北","新浪微博所有业务，微博粉丝高质量粉丝一千粉8元，微博评论，转发，推广,打造超高人气的草根微博 公司网站 www.mX286.cOm 客服QQ: 17315①0086 ",,"http://tp4.sinaimg.cn/2774815507/50/5632730291/0",,"f","17","224","1","0","2012-05-21 10:42:32","f",NULL,"t","f","t","http://tp4.sinaimg.cn/2774815507/180/5632730291/0",,"0","zh-cn",,"-1","2012-11-06 21:34:15"
"82","2170652625","馒头崽崽","馒头崽崽","50","1000","重庆","内容不能为空",,"http://tp2.sinaimg.cn/2170652625/50/5623935877/1","mantouzaizai","m","58","90","106","0","2011-06-10 09:12:09","f",NULL,"t","f","t","http://tp2.sinaimg.cn/2170652625/180/5623935877/1",,"0","zh-cn",,"-1","2012-11-06 21:34:15"
"83","1681833310","B1UB1U","B1UB1U","11","5","北京 朝阳区",,,"http://tp3.sinaimg.cn/1681833310/50/5623944984/1","biubiu00","m","145","395","1050","58","2010-01-14 14:02:35","f",NULL,"t","f","t","http://tp3.sinaimg.cn/1681833310/180/5623944984/1",,"0","zh-cn",,"-1","2012-11-06 21:34:15"
"84","2685104163","白米饭BuyMeFan","白米饭BuyMeFan","11","1000","北京","省钱又实惠，您购物的好顾问。","http://www.buymefan.com","http://tp4.sinaimg.cn/2685104163/50/5632323013/0","buymefan","f","200","142","10910","0","2012-03-28 15:59:18","f",NULL,"t","f","t","http://tp4.sinaimg.cn/2685104163/180/5632323013/0",,"0","zh-cn",,"-1","2012-11-06 21:34:15"
"85","2587998071","老A家的小C","老A家的小C","11","1000","北京","HC的二逼热血小青年儿",,"http://tp4.sinaimg.cn/2587998071/50/5624867796/0",,"f","42","173","305","15","2012-01-16 09:24:03","f",NULL,"t","f","t","http://tp4.sinaimg.cn/2587998071/180/5624867796/0",,"0","zh-cn",,"-1","2012-11-06 21:34:15"
"86","1093417637","aidazhang","aidazhang","11","5","北京 朝阳区",,,"http://tp2.sinaimg.cn/1093417637/50/1297211554/0","aidazhang","f","230","227","1293","56","2010-10-31 10:52:51","f",NULL,"t","f","t","http://tp2.sinaimg.cn/1093417637/180/1297211554/0",,"0","zh-cn",,"220","2012-11-06 21:34:15"
"87","2101511074","大塘港","大塘港","33","2","浙江 宁波",,,"http://tp3.sinaimg.cn/2101511074/50/5632214353/0",,"f","178","1896","34","0","2011-04-15 13:29:34","f",NULL,"t","f","t","http://tp3.sinaimg.cn/2101511074/180/5632214353/0",,"0","zh-cn",,"-1","2012-11-06 21:34:15"
"88","2745820824","华什么雨臻","华什么雨臻","44","1","广东 广州","帅哥美女永远是故事的主角，青蛙王子、白雪公主…多么完美的爱情故事！和我又有一毛钱关系？我、只是个跑龙套的",,"http://tp1.sinaimg.cn/2745820824/50/39997817463/1",,"m","71","69","116","2","2012-03-24 15:44:26","f",NULL,"t","f","t","http://tp1.sinaimg.cn/2745820824/180/39997817463/1",,"0","zh-cn",,"-1","2012-11-06 21:34:15"
"89","2550098754","分享体验师gordon","分享体验师gordon","44","3","广东 深圳","在路上——超越这平凡的生活，穿行在无边的旷野，我要我的生命得到解放！手机：13129525757","http://blog.sina.com.cn/u/2550098754","http://tp3.sinaimg.cn/2550098754/50/40002322153/1",,"m","447","1446","417","0","2011-11-21 14:53:00","f",NULL,"t","f","t","http://tp3.sinaimg.cn/2550098754/180/40002322153/1",,"0","zh-cn",,"-1","2012-11-06 21:34:15"
"90","2157131757","李欣海微博","李欣海微博","11","1000","北京","这里记录我在生态学方面的数据分析、文章撰写、学术交流和教学经验，都是以统计方法和生态模型为核心的。","http://blog.sina.com.cn/u/2157131757","http://tp2.sinaimg.cn/2157131757/50/5617242801/1","lixinhaiblog","m","270","115","214","17","2011-05-31 23:31:32","f",NULL,"t","f","t","http://tp2.sinaimg.cn/2157131757/180/5617242801/1",,"0","zh-cn",,"220","2012-11-06 21:34:15"
"91","1925033535","网站分析星期三","网站分析星期三","11","8","北京 海淀区","全球性网站分析爱好者沙龙，因活动定在周三举行而得名。WAW致力于网站分析知识普及，每周三有免费的在线网站分析培训，请留意每周的微博公告。",,"http://tp4.sinaimg.cn/1925033535/50/5638312972/1","beijingwaw","m","9453","1344","1603","485","2011-01-17 22:55:42","f",NULL,"t","f","t","http://tp4.sinaimg.cn/1925033535/180/5638312972/1",,"0","zh-cn",,"-1","2012-11-06 21:34:15"
"92","2719656821","牛人大嘴巴俱乐部","牛人大嘴巴俱乐部","100","1000","其他",,,"http://tp2.sinaimg.cn/2719656821/50/5630217481/1",,"m","628","1995","4656","0","2012-04-24 14:48:58","f",NULL,"t","f","t","http://tp2.sinaimg.cn/2719656821/180/5630217481/1",,"0","zh-cn",,"-1","2012-11-06 21:34:15"
"93","2639430331","海贼王-Opiece","海贼王-Opiece","81","1000","香港","海贼王的粉丝聚会的地方，让我们共同支持海贼王。每天为大家提供最新的海贼王相关信息，欢迎海贼王迷们关注！【拒绝广告】",,"http://tp4.sinaimg.cn/2639430331/50/5627825863/0","ko609333","f","3019","1276","1150","1","2012-02-29 19:08:38","f",NULL,"t","f","t","http://tp4.sinaimg.cn/2639430331/180/5627825863/0",,"0","zh-cn",,"-1","2012-11-06 21:34:15"
"94","2719548071","c无限等待","c无限等待","23","4","黑龙江 鹤岗","一切都是命运 一切都是烟云 一切都是没有结局的开始 一切都是稍纵即逝的追寻 一切欢乐都没有微笑 一切苦难都没有泪痕 一切语言都是重复","http://blog.sina.com.cn/u/2719548071","http://tp4.sinaimg.cn/2719548071/50/5641887555/1",,"m","314","900","749","21","2012-04-24 13:20:08","f",NULL,"t","f","f","http://tp4.sinaimg.cn/2719548071/180/5641887555/1",,"0","zh-cn","537880125","220","2012-11-06 21:34:15"
"95","1968585237","居本斋","居本斋","44","1","广东 广州","居本斋招聘：会所主管、红木家具馆长长、销售助理,店员、私厨莱坊服务部主管、服务员。",,"http://tp2.sinaimg.cn/1968585237/50/5630052953/1",,"m","238","638","81","0","2011-02-14 15:37:17","f",NULL,"t","t","t","http://tp2.sinaimg.cn/1968585237/180/5630052953/1","广州居本斋文化发展有限公司官方微博","0","zh-cn",,"2","2012-11-06 21:34:15"
"96","1998271175","越菲越远","越菲越远","11","5","北京 朝阳区",,,"http://tp4.sinaimg.cn/1998271175/50/5625404643/0",,"f","328","227","1104","93","2011-02-28 16:59:15","f",NULL,"t","f","t","http://tp4.sinaimg.cn/1998271175/180/5625404643/0",,"0","zh-cn",,"220","2012-11-06 21:34:15"
"97","1664873921","沙湖王","沙湖王","32","1","江苏 南京","没有女朋友更没有男朋友，没有毛爷爷更没有李刚爹，我只是一个喜爱计算机技术的宅男。注：不要骂我好吗？","http://www.shahuwang.com","http://tp2.sinaimg.cn/1664873921/50/5633529830/1",,"m","1370","1444","9054","2","2010-02-04 21:50:47","f",NULL,"t","f","t","http://tp2.sinaimg.cn/1664873921/180/5633529830/1",,"0","zh-cn",,"220","2012-11-06 21:34:15"
"98","2573791850","巨流无线","巨流无线","11","1000","北京","移动营销者资源站，移动互联网/ 移动营销分享！

巨流无线市场团队精心打造

巨流无线——国内领先手机全媒体一站式广告服务商，以...",,"http://tp3.sinaimg.cn/2573791850/50/5627958754/1",,"m","1798","504","1356","3","2011-11-30 13:47:40","f",NULL,"t","t","t","http://tp3.sinaimg.cn/2573791850/180/5627958754/1","上海巨流信息科技有限公司官方微博","0","zh-cn",,"2","2012-11-06 21:34:15"
"99","2693407223","michigan-sunshine","michigan-sunshine","32","1","江苏 南京",,,"http://tp4.sinaimg.cn/2693407223/50/5629122026/1",,"m","15","35","75","3","2012-04-03 22:17:21","f",NULL,"t","f","t","http://tp4.sinaimg.cn/2693407223/180/5629122026/1",,"0","zh-cn",,"-1","2012-11-06 21:34:15"
"100","2706653403","July周助","July周助","44","1","广东 广州",,,"http://tp4.sinaimg.cn/2706653403/50/0/0",,"f","3","50","0","0","2012-04-12 20:04:05","f",NULL,"t","f","t","http://tp4.sinaimg.cn/2706653403/180/0/0",,"0","zh-cn",,"-1","2012-11-06 21:34:15"
